,age,job,marital,loan,day,duration,pdays,previous,poutcome,y
4131,34,management,married,no,4,265,-1,0,unknown,no
4132,37,technician,married,no,31,413,-1,0,unknown,no
4133,30,management,married,no,12,756,-1,0,unknown,no
4134,29,blue-collar,married,yes,14,241,-1,0,unknown,no
4135,56,unemployed,divorced,no,3,258,-1,0,unknown,no
4136,31,management,married,no,25,137,-1,0,unknown,no
4138,36,housemaid,married,no,12,283,-1,0,unknown,no
4139,51,blue-collar,divorced,no,30,247,-1,0,unknown,no
4140,54,self-employed,divorced,no,18,193,-1,0,unknown,no
4141,37,management,married,no,11,129,107,2,failure,no
4142,32,technician,married,no,8,209,-1,0,unknown,no
4143,42,self-employed,married,no,17,31,-1,0,unknown,no
4144,29,blue-collar,married,no,21,88,-1,0,unknown,no
4145,52,blue-collar,married,no,12,22,-1,0,unknown,no
4146,40,technician,married,no,20,234,-1,0,unknown,no
4147,30,services,married,yes,3,23,-1,0,unknown,no
4148,55,entrepreneur,divorced,no,7,353,-1,0,unknown,yes
4149,49,management,married,no,6,221,-1,0,unknown,no
4150,33,technician,married,no,25,196,87,4,failure,no
4151,32,services,single,yes,20,395,-1,0,unknown,no
4152,21,student,single,no,14,126,127,7,other,no
4153,42,technician,married,no,3,13,-1,0,unknown,no
4154,56,self-employed,married,yes,9,170,-1,0,unknown,no
4156,30,entrepreneur,single,no,14,358,-1,0,unknown,no
4157,55,retired,married,no,28,159,-1,0,unknown,no
4158,43,blue-collar,married,no,12,225,-1,0,unknown,no
4159,53,unemployed,married,no,10,493,181,14,success,yes
4160,57,retired,married,no,11,585,192,2,success,yes
4161,39,self-employed,single,no,20,13,-1,0,unknown,no
4162,56,technician,divorced,no,20,26,-1,0,unknown,no
4163,29,services,single,no,1,161,-1,0,unknown,no
4164,38,blue-collar,married,yes,12,122,-1,0,unknown,no
4165,59,management,married,no,19,456,-1,0,unknown,no
4166,42,technician,single,no,3,26,-1,0,unknown,no
4167,46,blue-collar,married,no,12,51,-1,0,unknown,no
4168,31,admin.,married,no,28,37,-1,0,unknown,no
4169,35,services,divorced,no,14,150,360,1,failure,no
4170,50,self-employed,married,no,13,104,-1,0,unknown,no
4171,42,blue-collar,married,no,13,721,-1,0,unknown,no
4172,36,services,single,no,20,9,-1,0,unknown,no
4173,25,admin.,single,no,26,68,-1,0,unknown,no
4174,42,management,single,no,4,74,-1,0,unknown,no
4175,27,student,single,no,11,146,224,1,other,no
4176,32,blue-collar,married,no,2,777,-1,0,unknown,yes
4177,57,management,married,no,8,339,-1,0,unknown,no
4178,48,blue-collar,married,no,13,78,-1,0,unknown,no
4179,34,blue-collar,divorced,no,26,248,-1,0,unknown,no
4180,33,services,married,yes,20,201,-1,0,unknown,no
4181,26,technician,single,no,20,18,-1,0,unknown,no
4182,50,blue-collar,married,no,26,83,-1,0,unknown,no
4183,60,technician,single,no,8,233,-1,0,unknown,no
4184,47,management,married,no,17,174,-1,0,unknown,no
4185,31,management,married,no,18,89,-1,0,unknown,no
4186,52,technician,married,no,9,145,94,4,success,no
4187,36,services,married,no,19,1017,-1,0,unknown,no
4188,43,blue-collar,married,no,7,548,-1,0,unknown,no
4189,30,technician,single,no,11,213,-1,0,unknown,no
4190,32,blue-collar,married,no,5,210,-1,0,unknown,no
4191,31,management,single,no,17,224,74,4,failure,no
4192,29,management,single,no,16,541,-1,0,unknown,no
4193,48,services,divorced,yes,9,104,-1,0,unknown,no
4194,32,services,single,no,15,171,-1,0,unknown,yes
4195,30,housemaid,single,no,7,387,-1,0,unknown,no
4196,48,blue-collar,married,no,15,830,352,2,failure,yes
4197,51,blue-collar,married,no,5,57,-1,0,unknown,no
4198,34,management,married,no,20,97,-1,0,unknown,yes
4199,35,blue-collar,married,no,17,474,-1,0,unknown,no
4200,49,management,single,no,31,115,-1,0,unknown,no
4201,36,unemployed,married,yes,20,153,183,1,failure,no
4202,37,blue-collar,divorced,no,20,106,167,1,failure,no
4203,37,management,married,no,29,645,-1,0,unknown,no
4204,49,blue-collar,married,no,9,210,-1,0,unknown,no
4205,44,services,divorced,yes,13,97,-1,0,unknown,no
4206,40,student,married,no,19,52,152,6,failure,no
4207,57,technician,married,no,2,223,76,4,failure,no
4208,39,technician,married,no,11,126,-1,0,unknown,no
4209,38,services,married,yes,16,1473,-1,0,unknown,no
4210,51,blue-collar,divorced,no,27,723,-1,0,unknown,no
4211,27,blue-collar,single,no,22,279,-1,0,unknown,yes
4212,38,blue-collar,single,no,17,293,-1,0,unknown,no
4213,30,technician,single,yes,5,670,286,6,failure,yes
4214,36,student,single,no,18,359,-1,0,unknown,no
4215,37,unemployed,married,no,9,404,182,1,success,yes
4216,53,admin.,married,no,14,317,192,1,success,no
4217,38,unemployed,married,no,30,830,-1,0,unknown,yes
4218,48,management,married,yes,19,37,-1,0,unknown,no
4219,26,housemaid,married,no,11,191,-1,0,unknown,no
4220,33,blue-collar,single,no,16,767,-1,0,unknown,yes
4221,47,technician,married,no,6,168,-1,0,unknown,no
4222,45,management,divorced,no,18,89,-1,0,unknown,no
4223,32,blue-collar,divorced,no,2,746,-1,0,unknown,no
4224,69,retired,married,no,9,225,90,1,success,yes
4226,37,blue-collar,married,no,6,219,-1,0,unknown,no
4227,45,blue-collar,divorced,no,21,211,-1,0,unknown,no
4228,36,blue-collar,married,no,8,177,-1,0,unknown,no
4229,62,self-employed,divorced,no,13,216,183,4,success,yes
4230,37,management,married,yes,25,106,-1,0,unknown,no
4231,39,services,divorced,no,9,869,-1,0,unknown,yes
4232,38,technician,single,no,18,1173,278,6,success,yes
4233,31,management,married,no,15,58,-1,0,unknown,no
4234,58,blue-collar,divorced,no,31,124,-1,0,unknown,no
4235,44,management,single,no,8,201,-1,0,unknown,no
4236,31,blue-collar,married,no,16,688,-1,0,unknown,yes
4237,33,technician,single,no,9,501,-1,0,unknown,yes
4238,36,technician,single,no,30,260,-1,0,unknown,yes
4239,31,technician,single,no,4,139,-1,0,unknown,no
4240,45,admin.,married,no,3,214,-1,0,unknown,no
4241,30,technician,single,no,21,142,-1,0,unknown,no
4242,34,blue-collar,married,no,18,154,-1,0,unknown,no
4243,34,management,married,yes,21,81,-1,0,unknown,no
4244,39,admin.,divorced,no,30,69,-1,0,unknown,no
4245,41,management,married,no,27,136,-1,0,unknown,no
4246,32,services,single,no,31,99,-1,0,unknown,no
4247,32,management,single,no,21,9,-1,0,unknown,no
4248,36,blue-collar,married,no,12,278,-1,0,unknown,no
4249,35,admin.,married,no,2,82,-1,0,unknown,no
4250,32,management,single,no,11,100,-1,0,unknown,yes
4251,33,management,single,no,19,171,183,1,failure,no
4252,49,entrepreneur,married,no,19,84,-1,0,unknown,no
4253,35,management,married,no,8,433,-1,0,unknown,no
4254,31,technician,married,yes,15,624,-1,0,unknown,no
4255,42,management,married,no,23,698,-1,0,unknown,no
4256,34,housemaid,married,no,14,518,-1,0,unknown,yes
4257,32,services,married,yes,25,123,-1,0,unknown,no
4258,29,management,single,no,28,317,-1,0,unknown,no
4259,32,services,single,no,20,8,-1,0,unknown,no
4260,50,housemaid,single,no,28,118,-1,0,unknown,no
4261,58,retired,married,yes,28,294,309,2,failure,no
4262,59,technician,married,no,30,815,87,1,other,yes
4263,25,student,married,no,21,857,-1,0,unknown,yes
4264,57,services,married,no,5,174,-1,0,unknown,no
4265,30,blue-collar,single,no,5,1130,-1,0,unknown,no
4266,26,services,single,no,7,13,-1,0,unknown,no
4267,50,services,single,no,7,198,-1,0,unknown,no
4268,39,services,married,no,8,503,-1,0,unknown,no
4269,45,blue-collar,married,no,29,249,-1,0,unknown,no
4270,37,management,divorced,yes,14,343,-1,0,unknown,no
4271,47,blue-collar,divorced,no,6,479,-1,0,unknown,no
4272,50,technician,married,yes,3,116,253,1,failure,no
4273,40,management,married,no,9,15,-1,0,unknown,no
4274,35,blue-collar,married,no,16,427,-1,0,unknown,no
4275,53,management,married,no,20,921,-1,0,unknown,yes
4276,35,admin.,married,yes,29,41,184,7,failure,no
4277,54,technician,married,yes,13,73,-1,0,unknown,no
4278,35,admin.,single,no,25,65,-1,0,unknown,no
4279,31,housemaid,married,yes,7,94,-1,0,unknown,no
4280,46,technician,divorced,no,15,192,-1,0,unknown,no
4281,52,management,married,no,21,411,182,1,failure,yes
4282,34,admin.,divorced,no,18,641,-1,0,unknown,yes
4283,46,services,divorced,yes,29,305,-1,0,unknown,no
4284,54,self-employed,married,no,17,472,148,2,failure,no
4285,37,admin.,married,no,21,115,-1,0,unknown,no
4286,39,admin.,married,no,23,141,-1,0,unknown,no
4287,50,technician,married,yes,31,24,-1,0,unknown,no
4288,44,technician,divorced,no,28,264,-1,0,unknown,no
4289,56,admin.,married,no,29,66,-1,0,unknown,no
4290,40,services,married,no,3,318,317,3,failure,no
4291,36,services,married,yes,4,622,-1,0,unknown,no
4292,33,management,married,no,11,104,-1,0,unknown,no
4293,33,blue-collar,single,no,2,76,-1,0,unknown,no
4294,42,services,married,no,7,149,-1,0,unknown,no
4295,30,self-employed,single,yes,16,601,-1,0,unknown,no
4296,33,admin.,single,no,5,509,-1,0,unknown,no
4297,26,blue-collar,single,yes,27,174,-1,0,unknown,no
4298,26,admin.,single,yes,7,57,-1,0,unknown,no
4299,37,services,married,yes,31,187,-1,0,unknown,no
4300,59,retired,married,no,5,493,-1,0,unknown,yes
4301,49,blue-collar,married,no,31,18,-1,0,unknown,no
4302,33,blue-collar,single,no,20,257,-1,0,unknown,no
4303,46,technician,single,no,11,196,-1,0,unknown,no
4304,55,entrepreneur,married,no,8,144,-1,0,unknown,no
4305,49,services,married,no,18,285,-1,0,unknown,no
4306,51,technician,married,no,16,627,-1,0,unknown,no
4307,27,admin.,married,no,27,136,-1,0,unknown,no
4308,44,technician,married,no,20,27,-1,0,unknown,no
4309,40,services,single,no,12,88,173,1,success,no
4310,36,management,married,no,8,362,-1,0,unknown,no
4311,46,admin.,single,no,5,214,-1,0,unknown,no
4312,30,services,single,no,20,404,340,1,failure,no
4313,35,admin.,married,no,24,103,-1,0,unknown,no
4314,31,technician,single,no,7,356,286,3,failure,no
4315,37,admin.,married,no,21,219,-1,0,unknown,no
4316,49,blue-collar,married,no,7,984,-1,0,unknown,no
4317,27,services,single,no,22,60,-1,0,unknown,no
4318,32,blue-collar,married,no,12,145,-1,0,unknown,no
4319,70,retired,divorced,no,5,252,183,1,failure,no
4320,22,technician,single,yes,12,129,-1,0,unknown,no
4321,58,blue-collar,married,yes,31,77,-1,0,unknown,no
4322,33,blue-collar,married,no,21,226,-1,0,unknown,no
4323,83,retired,divorced,no,31,664,77,3,success,no
4324,50,management,divorced,yes,13,157,299,3,failure,no
4325,53,blue-collar,married,no,9,205,-1,0,unknown,no
4326,37,management,single,no,26,484,-1,0,unknown,no
4327,55,services,divorced,no,6,800,-1,0,unknown,no
4328,49,admin.,married,no,13,231,-1,0,unknown,yes
4329,41,blue-collar,married,yes,7,102,-1,0,unknown,no
4330,40,management,single,no,27,240,-1,0,unknown,no
4331,48,management,married,no,5,350,-1,0,unknown,no
4332,27,student,single,no,7,458,349,1,other,no
4333,30,management,single,no,3,366,-1,0,unknown,no
4334,37,entrepreneur,single,no,4,115,-1,0,unknown,no
4335,37,services,single,yes,17,260,-1,0,unknown,no
4336,40,blue-collar,married,no,5,327,-1,0,unknown,no
4337,73,retired,married,no,16,434,57,1,failure,yes
4338,50,management,married,yes,21,166,-1,0,unknown,no
4339,53,blue-collar,married,no,18,171,-1,0,unknown,no
4340,47,blue-collar,married,no,11,577,368,1,other,no
4341,33,technician,divorced,no,21,224,-1,0,unknown,no
4342,50,blue-collar,married,no,31,1088,-1,0,unknown,yes
4343,51,blue-collar,married,no,13,79,370,1,failure,no
4344,42,housemaid,divorced,no,18,52,-1,0,unknown,no
4345,34,technician,single,no,11,259,-1,0,unknown,no
4346,44,technician,married,no,5,163,-1,0,unknown,no
4347,32,admin.,married,yes,17,159,195,2,failure,no
4348,60,retired,married,no,19,54,-1,0,unknown,no
4349,60,retired,divorced,no,10,421,-1,0,unknown,no
4350,29,blue-collar,single,yes,21,574,-1,0,unknown,yes
4351,39,management,single,no,29,70,-1,0,unknown,no
4352,47,blue-collar,married,no,13,310,-1,0,unknown,no
4353,30,admin.,married,no,7,223,-1,0,unknown,no
4354,31,technician,single,no,3,39,-1,0,unknown,no
4355,34,management,single,no,19,181,-1,0,unknown,no
4356,51,admin.,married,no,2,151,-1,0,unknown,no
4357,38,blue-collar,married,no,16,270,-1,0,unknown,no
4358,47,admin.,single,no,18,110,-1,0,unknown,no
4359,46,housemaid,single,no,15,94,-1,0,unknown,no
4360,33,management,married,no,16,90,-1,0,unknown,no
4361,30,management,married,no,25,115,-1,0,unknown,no
4362,40,technician,married,no,24,220,219,2,other,no
4363,38,blue-collar,single,no,17,291,331,1,failure,no
4364,63,retired,divorced,no,8,506,-1,0,unknown,yes
4365,33,management,married,no,21,151,-1,0,unknown,no
4366,59,retired,married,no,5,812,-1,0,unknown,yes
4367,29,management,single,no,18,119,-1,0,unknown,no
4368,54,services,divorced,no,12,33,175,2,other,no
4369,57,technician,married,no,30,352,-1,0,unknown,no
4370,57,blue-collar,married,yes,6,383,-1,0,unknown,no
4371,28,services,single,no,16,21,-1,0,unknown,no
4372,30,technician,single,no,18,266,167,2,failure,no
4373,28,blue-collar,married,yes,7,866,-1,0,unknown,no
4374,45,services,divorced,no,20,10,-1,0,unknown,no
4375,29,services,divorced,no,7,240,-1,0,unknown,no
4376,42,blue-collar,married,no,9,291,-1,0,unknown,no
4377,31,blue-collar,married,no,2,115,-1,0,unknown,no
4378,59,housemaid,divorced,no,5,366,-1,0,unknown,no
4379,41,blue-collar,married,no,15,153,-1,0,unknown,no
4380,57,housemaid,married,no,22,197,-1,0,unknown,no
4381,43,services,divorced,no,31,106,-1,0,unknown,no
4382,30,services,divorced,no,14,41,-1,0,unknown,no
4383,26,admin.,single,no,28,112,-1,0,unknown,no
4384,52,management,single,yes,28,30,-1,0,unknown,no
4385,32,entrepreneur,divorced,yes,16,211,-1,0,unknown,no
4386,39,management,divorced,no,25,313,-1,0,unknown,no
4387,31,blue-collar,married,yes,21,252,168,4,failure,no
4388,83,retired,divorced,no,5,181,-1,0,unknown,yes
4389,34,management,married,yes,28,118,-1,0,unknown,no
4390,40,blue-collar,married,no,17,57,-1,0,unknown,no
4391,39,self-employed,married,no,11,102,-1,0,unknown,no
4392,50,unemployed,married,no,9,239,-1,0,unknown,yes
4393,30,technician,married,yes,7,187,-1,0,unknown,no
4394,43,blue-collar,married,no,15,66,-1,0,unknown,no
4395,49,blue-collar,married,no,21,206,-1,0,unknown,no
4396,41,retired,single,no,8,239,368,2,failure,no
4397,35,blue-collar,married,no,18,7,367,25,failure,no
4398,57,retired,married,no,19,260,-1,0,unknown,no
4399,29,entrepreneur,married,no,27,347,-1,0,unknown,no
4400,48,admin.,married,no,7,697,-1,0,unknown,no
4401,38,entrepreneur,divorced,no,8,182,-1,0,unknown,no
4402,41,entrepreneur,married,no,21,549,-1,0,unknown,yes
4403,39,housemaid,married,no,9,1151,-1,0,unknown,no
4404,31,management,married,no,11,445,-1,0,unknown,no
4405,51,technician,married,no,13,213,-1,0,unknown,no
4406,35,unemployed,single,no,13,409,-1,0,unknown,no
4407,45,admin.,divorced,no,24,873,-1,0,unknown,yes
4408,28,blue-collar,married,no,12,147,-1,0,unknown,no
4409,57,retired,married,no,14,85,-1,0,unknown,no
4410,36,unemployed,married,no,30,339,-1,0,unknown,no
4411,49,technician,married,no,8,96,-1,0,unknown,no
4412,34,management,single,no,7,195,-1,0,unknown,no
4413,65,retired,married,no,16,622,182,1,failure,no
4414,26,services,single,no,4,101,-1,0,unknown,no
4415,52,blue-collar,married,no,5,96,-1,0,unknown,no
4416,32,blue-collar,single,no,14,563,-1,0,unknown,yes
4417,33,unemployed,married,yes,16,670,-1,0,unknown,no
4418,43,management,married,no,4,190,-1,0,unknown,no
4419,26,technician,single,yes,19,351,-1,0,unknown,no
4420,45,technician,married,no,20,215,188,2,failure,no
4421,30,management,single,no,3,59,-1,0,unknown,no
4422,37,services,divorced,no,17,446,-1,0,unknown,no
4423,45,management,single,no,18,310,804,1,failure,yes
4424,34,management,married,yes,13,213,-1,0,unknown,no
4425,35,services,married,yes,27,371,-1,0,unknown,no
4426,41,admin.,married,no,4,54,-1,0,unknown,no
4427,42,self-employed,married,no,8,118,-1,0,unknown,no
4428,48,blue-collar,married,no,2,212,249,2,other,no
4430,47,management,married,no,5,157,-1,0,unknown,no
4431,37,blue-collar,married,yes,8,194,-1,0,unknown,no
4432,32,management,married,no,29,129,-1,0,unknown,no
4433,40,management,married,yes,11,474,256,1,success,yes
4434,35,technician,single,no,29,219,246,1,failure,no
4435,31,technician,single,no,5,475,166,2,failure,no
4436,36,technician,single,no,26,359,-1,0,unknown,no
4437,44,management,married,no,31,168,-1,0,unknown,no
4438,52,admin.,divorced,yes,19,148,-1,0,unknown,no
4439,28,student,single,no,2,197,-1,0,unknown,no
4440,45,blue-collar,married,no,11,42,-1,0,unknown,no
4441,38,management,married,no,17,118,-1,0,unknown,no
4442,39,blue-collar,married,no,11,299,-1,0,unknown,no
4443,28,management,single,no,27,198,-1,0,unknown,no
4444,31,technician,single,no,2,361,-1,0,unknown,no
4445,46,blue-collar,married,no,27,217,-1,0,unknown,no
4446,22,student,single,no,12,25,-1,0,unknown,no
4447,49,blue-collar,single,no,7,1516,353,2,other,yes
4448,44,unemployed,married,no,12,129,-1,0,unknown,no
4449,31,self-employed,single,no,26,592,-1,0,unknown,no
4450,53,blue-collar,married,no,23,331,-1,0,unknown,no
4451,55,management,married,no,8,353,-1,0,unknown,no
4452,35,technician,married,no,19,256,-1,0,unknown,no
4453,35,blue-collar,married,no,20,340,183,2,failure,no
4454,37,management,single,no,21,101,-1,0,unknown,no
4455,50,blue-collar,married,no,17,599,-1,0,unknown,no
4456,37,management,married,no,6,610,138,1,failure,no
4457,37,blue-collar,single,no,20,412,-1,0,unknown,no
4458,29,management,single,no,16,314,195,1,success,yes
4459,31,admin.,single,no,17,508,315,11,success,no
4460,40,technician,married,no,26,127,-1,0,unknown,no
4461,47,services,divorced,no,5,212,-1,0,unknown,no
4462,55,self-employed,married,yes,18,151,-1,0,unknown,no
4463,33,technician,single,no,21,58,122,4,failure,no
4464,53,services,divorced,no,5,8,-1,0,unknown,no
4465,38,management,single,no,28,297,144,4,other,yes
4466,61,management,married,no,20,180,-1,0,unknown,no
4467,43,unemployed,divorced,no,19,87,-1,0,unknown,no
4468,42,housemaid,married,no,28,59,-1,0,unknown,no
4469,36,management,divorced,no,28,81,-1,0,unknown,no
4470,31,technician,single,no,3,207,-1,0,unknown,no
4471,59,management,married,no,21,216,-1,0,unknown,no
4472,29,blue-collar,married,no,30,322,-1,0,unknown,no
4473,33,technician,married,no,20,137,272,2,failure,no
4474,44,blue-collar,married,no,10,73,-1,0,unknown,no
4475,43,blue-collar,married,no,6,371,-1,0,unknown,no
4476,42,management,married,no,5,298,-1,0,unknown,no
4477,32,management,single,no,7,101,-1,0,unknown,no
4478,43,management,married,no,17,110,-1,0,unknown,no
4479,39,admin.,single,no,30,107,-1,0,unknown,no
4480,23,blue-collar,married,no,16,743,-1,0,unknown,no
4481,43,services,married,no,31,644,-1,0,unknown,no
4482,46,admin.,married,no,29,169,-1,0,unknown,no
4483,31,technician,married,no,4,380,-1,0,unknown,no
4484,38,management,married,no,21,663,-1,0,unknown,yes
4485,53,blue-collar,married,no,11,238,361,5,failure,no
4486,37,blue-collar,married,no,9,514,-1,0,unknown,no
4487,49,entrepreneur,divorced,no,5,128,-1,0,unknown,no
4488,31,unemployed,single,no,30,130,2,1,other,no
4489,45,management,married,no,5,131,356,3,failure,no
4490,58,admin.,married,no,2,111,-1,0,unknown,no
4491,35,blue-collar,single,no,16,169,-1,0,unknown,no
4492,32,technician,single,yes,16,346,234,3,failure,no
4493,28,technician,single,no,4,205,-1,0,unknown,no
4494,26,technician,single,no,28,576,-1,0,unknown,yes
